Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Source,Accuracy,Drainage Name,HUC 8 Number,Year,Month,Day,Status,Comments,record_type,disposal,Museum_Cat_No,fresh_marine_intro,Reference 1,Type 1,Date 1,Author 1,Title 1,Publisher 1,Location 1,Reference 2,Type 2,Date 2,Author 2,Title 2,Publisher 2,Location 2,Reference 3,Type 3,Date 3,Author 3,Title 3,Publisher 3,Location 3,Reference 4,Type 4,Date 4,Author 4,Title 4,Publisher 4,Location 4,Reference 5,Type 5,Date 5,Author 5,Title 5,Publisher 5,Location 5,Reference 6,Type 6,Date 6,Author 6,Title 6,Publisher 6,Location 6
264339,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 4 km east to Virginia Beach",44.3324,-79.3152,reported,Accurate,,,1995,7,2,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264340,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 1 km south to Sutton",44.3264,-79.3422,reported,Accurate,,,1995,7,3,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264341,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Jacksons Point",44.326,-79.3727,reported,Accurate,,,1995,7,3,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264342,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Rice Lake, 7.5 km east to Roseneath",44.1844,-78.1485,reported,Accurate,,,1995,7,3,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264343,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Port Bolster",44.348,-79.203,reported,Accurate,,,1995,7,5,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264344,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Otonabee River, 0 km to Peterborough",44.3124,-78.3148,reported,Accurate,,,1995,7,5,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264345,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Lagoon City",44.535,-79.21,reported,Accurate,,,1995,7,5,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264346,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, Midland Bay, 0 km to Midland",44.7545,-79.8896,reported,Accurate,Lake Huron,4080300,1995,7,6,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264347,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, 3 km northeast to Sawlog Bay",44.8565,-79.9891,reported,Accurate,Lake Huron,4080300,1995,7,6,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264348,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Pigeon Lake, 1 km northwest to Bobcaygeon",44.5217,-78.5202,reported,Accurate,,,1995,7,7,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264349,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Trent Canal, 0 km to Gamebridge",44.4865,-79.1496,reported,Accurate,,,1995,7,8,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264350,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Cataraqui River, 0 km to Brewers Mills",44.4122,-76.3134,reported,Accurate,Headwaters St. Lawrence River,4150309,1995,7,8,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264351,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 8 km north to Beaverton",44.3677,-79.1879,reported,Accurate,,,1995,7,10,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264352,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 2.5 km north to Lagoon City",44.5151,-79.1991,reported,Accurate,,,1995,7,10,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264354,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 8 km north to Orillia",44.5242,-79.4341,reported,Accurate,,,1995,7,10,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264361,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Rice Lake,44.1635,-78.184,reported,Accurate,,,1995,7,10,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264362,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, Hope Island, 11 km southeast to Cedar Point",44.9085,-80.162,reported,Accurate,Lake Huron,4080300,1995,7,10,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264363,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, The Watchers, 23 km southeast to Penetanguishene",44.959,-80.07,reported,Accurate,Lake Huron,4080300,1995,7,10,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264364,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Round Lake, 7 km south to Havelock",44.4929,-77.8765,reported,Accurate,,,1995,7,10,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264487,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 1 km south to De Grassi Point",44.2607,-79.5412,reported,Accurate,,,1995,7,17,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264500,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, 10 km east to Big Bay",44.7922,-81.0498,reported,Accurate,Lake Huron,4080300,1995,7,19,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264501,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Bay of Quinte, 0 km to Belleville",44.163,-77.3539,reported,Accurate,Lake Ontario,4150200,1995,7,19,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264502,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Briars Park, just east of Jackons Point",44.322,-79.3561,reported,Accurate,,,1995,7,20,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264503,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, <1 km south to Island Grove",44.3009,-79.476,reported,Accurate,,,1995,7,21,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264505,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Jacksons Point",44.3273,-79.3681,reported,Accurate,,,1995,7,21,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264508,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Lagoon City",44.5434,-79.2118,reported,Accurate,,,1995,7,21,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264510,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 3.3 km north to Beaverton",44.4013,-79.171,reported,Accurate,,,1995,7,22,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264513,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, 0 km to Dyer's Bay",45.1646,-81.337,reported,Accurate,Lake Huron,4080300,1995,7,23,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264515,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 2.6 km northwest to Joyland Beach",44.5554,-79.2948,reported,Accurate,,,1995,7,24,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264516,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Glenwood Beach",44.21,-79.4757,reported,Accurate,,,1995,7,24,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264517,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, 1.5 km southeast to Bowers Beach",44.4909,-80.1655,reported,Accurate,Lake Huron,4080300,1995,7,24,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264521,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Big Bay Point",44.3997,-79.5142,reported,Accurate,,,1995,7,25,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264522,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, Pine Islands, 25 km southeast to Honey Harbour",45.0118,-80.049,reported,Accurate,Lake Huron,4080300,1995,7,26,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264523,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Trent River, 6.9 km west to Villiers",44.2822,-78.0245,reported,Accurate,,,1995,7,27,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264524,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, 0 km to Christian Island",44.8203,-80.1739,reported,Accurate,Lake Huron,4080300,1995,7,27,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264525,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 2.5 km north to Alcona",44.2893,-79.5341,reported,Accurate,,,1995,7,30,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264526,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0.8 km south to Sandy Cove",44.3694,-79.5353,reported,Accurate,,,1995,7,30,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264527,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Alcona Beach",44.3117,-79.539,reported,Accurate,,,1995,7,31,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264528,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Rideau Canal, 0 km to Rideau Ferry",44.8483,-76.1429,reported,Accurate,,,1995,7,31,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264529,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Rideau Canal, 5 km southeast to Freeland",44.7035,-76.2955,reported,Accurate,,,1995,7,31,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264530,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Couchiching, Bird Island, 2.5 km south to Atherley",44.6278,-79.366,reported,Accurate,,,1995,8,1,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264532,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, Nottawasaga Bay, 0 km to Meaford",44.603,-80.5671,reported,Accurate,Lake Huron,4080300,1995,8,2,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264533,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Jacksons Point",44.3275,-79.3701,reported,Accurate,,,1995,8,4,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264534,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, 0 km to Penetanguishene",44.7769,-79.9385,reported,Accurate,Lake Huron,4080300,1995,8,4,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264535,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe & Lake Couchiching, The Narrows, 0 km to Orillia",44.6045,-79.3694,reported,Accurate,,,1995,8,6,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264536,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, Beausoleil Island, 6.5 km southwest to Penetanguishene",44.8287,-79.8723,reported,Accurate,Lake Huron,4080300,1995,8,6,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264537,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, North Limestone Island, 17 km east to Dillon",45.424,-80.531,reported,Accurate,Lake Huron,4080300,1995,8,7,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264538,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, Nearest town is Lagoon City",44.5452,-79.2142,reported,Accurate,,,1995,8,8,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264539,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, Duclos Point, 0 km to Duclos Point",44.3493,-79.2525,reported,Accurate,,,1995,8,9,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264540,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, Thunder Bay, 2 km west to Thunder Beach",44.805,-80.0498,reported,Accurate,Lake Huron,4080300,1995,8,9,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264541,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Atherley",44.598,-79.3679,reported,Accurate,,,1995,8,9,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264542,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, 20 km northeast to Parry sound",45.2414,-80.2253,reported,Accurate,Lake Huron,4080300,1995,8,11,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264543,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Otonabee River, Little Lake, 0 km to Peterborough",44.2978,-78.3125,reported,Accurate,,,1995,8,12,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264544,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Brechin Beach",44.5331,-79.2068,reported,Accurate,,,1995,8,14,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264545,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Rice Lake, Shearer Point, 5.3 km northwest to Keene",44.198,-78.1319,reported,Accurate,,,1995,8,16,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264546,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Brechin Beach",44.5325,-79.205,reported,Accurate,,,1995,8,18,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264547,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Georgian Bay, Nearest town is Sawlog Bay",44.8601,-79.9406,reported,Accurate,Lake Huron,4080300,1995,8,18,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264548,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, 0 km to Hawkestone",44.4937,-79.4601,reported,Accurate,,,1995,8,20,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264549,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Simcoe, Carthew Bay, 0 km to Carthew Bay",44.5253,-79.4311,reported,Accurate,,,1995,8,20,established,,Literature,,,Freshwater,18386,Database,2006,Ontario Federation of Anglers and Hunters.,Zebra mussel sightings (unpublished data).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
