"Specimen Number","Species ID","Group","Family","Scientific Name","Common Name","Country","State","County","Locality","Latitude","Longitude","Source","Accuracy","Drainage Name","HUC 8 Number","Year","Month","Day","Status","Comments","record_type","disposal","Museum_Cat_No","fresh_marine_intro","Reference 1","Type 1","Date 1","Author 1","Title 1","Publisher 1","Location 1","Reference 2","Type 2","Date 2","Author 2","Title 2","Publisher 2","Location 2","Reference 3","Type 3","Date 3","Author 3","Title 3","Publisher 3","Location 3","Reference 4","Type 4","Date 4","Author 4","Title 4","Publisher 4","Location 4","Reference 5","Type 5","Date 5","Author 5","Title 5","Publisher 5","Location 5","Reference 6","Type 6","Date 6","Author 6","Title 6","Publisher 6","Location 6"
"268111","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Dade County","25.756427","-80.302264","US Census Bureau","Centroid","Everglades","03090202","1951","","","established","Observed. Specimen IDed as Eleutherodactylus ricordii planirostris","Literature","","","Freshwater","19067","Journal Article","1951","Neill, W.T.","A bromeliad herpetofauna in Florida.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"500","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R39E Sec24","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","5","19","established","(GP-GP11-022 to 26; GP1-GP12-022; GP1-GP13-019; GP1-GP14-026; GP2-GP21-026 to 29; GP2-GP22-016; GP2-GP23-018, 20, 21, 22; GP2-GP23-019; GP2-GP24-028 to 035; GP3-GP31-022; GP3-GP33-021, 22, 24; GP3-GP34-034","Specimen","FL Museum of Natural Hist","UF 102958-88","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R39E Sec29","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","5","19","established","(GS2-GS21-022, 23, 24)","Specimen","FL Museum of Natural Hist","UF 102989-91","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"524","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R39E Sec30","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","5","19","established","(RS1-RS11-004; GS1-GS12-019; RS1-RS13-006; GS1-GS13-012, 13; GS1-GS14-013, 14; RS2-RS22-006; GS3-GS31-024 to 28; GS3-GS32-034, 36; GS3-GS33-031; GS3-GS34-028 to 31)","Specimen","FL Museum of Natural Hist","UF 102992-3011","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"498","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R40E Sec5","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","5","19","established","(RP1-RP11-029, 30; RP1-RP12-033, 34, 35; RP1-RP14-028, 29; RP3-RP31-013, 14; RP3-RP32-019)","Specimen","FL Museum of Natural Hist","UF 102937-52","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"499","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R40E Sec8","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","5","19","established","(RP2-RP21-003, 4; RP2-RP22-019; RP2-RP23-013; RP2-RP24-011)","Specimen","FL Museum of Natural Hist","UF 102953-57","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"504","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R39E Sec24","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","6","9","established","(GP1-GP12-026; GP1-GP11-034, 35; GP1-GP13-027, 28; GP1-GP14-036; GP2-GP21-031 to 35; GP2-GP22-018; GP2-GP23-029, 30; GP3-GP31-035; GP3-GP32-044, 45; GP3-GP33-037, 38; GP3-GP34-035 to 38; GP3-GP34-041, 42)","Specimen","FL Museum of Natural Hist","UF 103095-119","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"505","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R39E Sec30","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","6","9","established","(RS1-RS11-006, 07; RS1-RS12-004; GS1-GS12-029; GS3-GS31-032 to 34; GS3-GS34-036, 37; GS3-GS34-041)","Specimen","FL Museum of Natural Hist","UF 103120-29","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R40E Sec5","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","6","9","established","(RP1-RP11-041, 2; RP1-RP12-050, 51, 52; RP1-RP13-048; RP3-RP31-015 to 20; RP3-RP33-011; RP3-RP34-015)","Specimen","FL Museum of Natural Hist","UF 103079-92","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"503","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R40E Sec8","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","6","9","established","(RP3-RP23-014; RP3-RP24-014)","Specimen","FL Museum of Natural Hist","UF 103093-94","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"507","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R39E Sec24","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","6","23","established","(GP1-GP11-041; GP1-GP11-043, 44, 45; GP1-GP12-028; GP1-GP14-040, 41; GP2-GP21-037; GP2-GP23-031; GP3-GP32-046, 47, 48)","Specimen","FL Museum of Natural Hist","UF 103135-46","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"508","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R39E Sec30","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","6","23","established","(GS3-GS33-039)","Specimen","FL Museum of Natural Hist","UF 103147","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"515","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R40E Sec5","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","6","23","established","(RP3-RP32-021)","Specimen","FL Museum of Natural Hist","UF 103174","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"506","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R40E Sec5","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","6","23","established","(RP1-RP11-046; RP1-RP13-050; RP3-RP31-024; RP3-RP32-022, 23)","Specimen","FL Museum of Natural Hist","UF 103130-34","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"516","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R40E Sec8","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","6","23","established","(RP2-RP23-016)","Specimen","FL Museum of Natural Hist","UF 103175","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"511","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","FL","Miami-Dade","Homestead vicinity T57S R39E Sec24","25.4687224","-80.477556","GNIS","Approximate","Florida Southeast Coast","03090206","1979","7","7","established","(GP1-GP14-045, 46, 47; GP2-GP23-036; GP2-GP24-047; GP3-GP31-050, 51; GP3-GP32-052; GP3-GP33-042, 43; GP3-GP34-055)","Specimen","FL Museum of Natural Hist","UF 103153-65","Freshwater","12123","Database","1997","Anonymous","<em>Eleutherodactylus planirostris </em>records from the herpetology collection of the Florida Museum of Natural History.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
